Log#,Incident Date & Time,District of Occurrence,COPA Notification Date,Transparency Release Date,Closed Date,FSR/Memo Posted Date,case_url,pdf_available,pdf_url
2016-1079907,03/28/2016 2:43 pm,06,04/19/2016,,03/06/2019,05/02/2019,https://www.chicagocopa.org/case/2016-1079907/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/05/1079907-Redacted.pdf
2018-1091915,12/05/2018 1:49 pm,04,12/06/2018,,02/21/2019,03/19/2019,https://www.chicagocopa.org/case/2018-1091915/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/03/1091915-redacted-by-TP.pdf
2018-1090545,08/02/2018 9:20 pm,12,08/06/2018,,02/24/2019,05/22/2020,https://www.chicagocopa.org/case/2018-1090545/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/05/SRI-1090545-Final-Redaction.pdf
2018-1090385,07/04/2018 10:53 pm,25,07/24/2018,,02/25/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1090385/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Redact-Log-1090385-Final.pdf
2018-1090098,06/01/2015 3:37 am,10,07/05/2018,,02/22/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1090098/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1090098-redacted-by-TP.pdf
2018-1089298,03/19/2018 7:44 pm,07,05/01/2018,,02/28/2019,05/03/2019,https://www.chicagocopa.org/case/2018-1089298/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/05/1089298-Redacted-by-DV.pdf
2018-1088873,03/23/2018 8:14 am,16,03/23/2018,,02/25/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1088873/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1088873_SRI-1440_001-Redacted.pdf
2017-1087496,11/12/2017 5:05 am,12,11/14/2017,,02/25/2019,08/29/2019,https://www.chicagocopa.org/case/2017-1087496/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1087496-Final-Redacted-by-DV.pdf
2017-1087478,11/13/2017 1:01 am,Other,11/13/2017,,02/26/2019,08/29/2019,https://www.chicagocopa.org/case/2017-1087478/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1087478-Redact.pdf
2017-1085282,05/21/2017 3:30 pm,04,05/21/2017,,02/28/2019,04/16/2019,https://www.chicagocopa.org/case/2017-1085282/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/04/1085282-001-Final-Redaction-1.pdf
2016-1081620,07/27/2016 1:20 pm,25,07/27/2016,,02/28/2019,03/19/2019,https://www.chicagocopa.org/case/2016-1081620/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/03/1081620-Redacted.pdf
2016-1079450,02/26/2016 10:00 pm,11,03/01/2016,,02/28/2019,05/03/2019,https://www.chicagocopa.org/case/2016-1079450/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/05/1079450-redacted-by-TP.pdf
2018-1091672,11/08/2018 10:31 pm,18,11/09/2018,,08/27/2020,04/06/2023,https://www.chicagocopa.org/case/2018-1091672/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/1091672_FSR.pdf
2018-1089787,02/11/2018 12:18 am,25,06/07/2018,,10/29/2020,04/06/2023,https://www.chicagocopa.org/case/2018-1089787/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/1089787_FSR.pdf
2018-1090697,08/18/2018 11:02 pm,12,08/20/2018,,10/29/2020,04/06/2023,https://www.chicagocopa.org/case/2018-1090697/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/1090697_FSR.pdf
2018-1091092,09/18/2018 7:17 pm,07,09/19/2018,,10/20/2020,04/06/2023,https://www.chicagocopa.org/case/2018-1091092/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/1091092_FSR.pdf
2018-1091202,09/27/2018 11:00 am,03,09/28/2018,,10/20/2020,04/06/2023,https://www.chicagocopa.org/case/2018-1091202/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/1091202-FSR.pdf
2019-0002186,06/15/2019 12:20 pm,25,06/15/2019,,10/08/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0002186/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0002186_FSR.pdf
2019-0000691,04/06/2019 8:34 pm,07,04/06/2019,,10/20/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0000691/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0000691_FSR.pdf
2018-1089389,05/07/2018 6:45 pm,15,05/08/2018,,10/30/2020,04/06/2023,https://www.chicagocopa.org/case/2018-1089389/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/1089389_FSR.pdf
2019-0003724,09/15/2019 7:05 pm,04,09/23/2019,,12/30/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0003724/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0003724-_FSR.pdf
2019-0002153,06/11/2019 10:36 am,05,06/13/2019,,12/14/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0002153/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0002153_FSR.pdf
2019-0000939,04/23/2019 5:50 pm,02,04/23/2019,,12/31/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0000939/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0000939_FSR.pdf
2020-0002226,06/01/2020 9:31 pm,19,06/02/2020,,05/28/2021,04/06/2023,https://www.chicagocopa.org/case/2020-0002226/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2020-0002226_FSR.pdf
2019-0000527,03/24/2019 8:15 am,02,03/24/2019,,12/30/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0000527/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0000527_FSR.pdf
2020-0000069,01/04/2020 9:37 pm,06,01/21/2020,,03/17/2021,04/06/2023,https://www.chicagocopa.org/case/2020-0000069/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2020-0000069_FSR.pdf
2020-0000630,02/04/2020 1:50 pm,01,02/06/2020,,05/24/2021,04/06/2023,https://www.chicagocopa.org/case/2020-0000630/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2020-0000630_FSR.pdf
2018-1092019,12/09/2018 10:51 am,11,12/17/2018,,11/15/2022,04/06/2023,https://www.chicagocopa.org/case/2018-1092019/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2019-0002426,06/30/2019 6:00 pm,19,06/30/2019,,08/31/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0002426/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0002426_FSR.pdf
2019-0000806,12/03/2018 3:55 pm,15,04/16/2019,,08/28/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0000806/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0000806_FSR.pdf
2019-0000160,02/21/2019 12:00 pm,05,02/21/2019,,08/31/2020,04/06/2023,https://www.chicagocopa.org/case/2019-0000160/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/04/2019-0000160_FSR.pdf
2018-1090602,08/13/2018 12:49 pm,06,08/13/2018,,02/15/2019,03/12/2019,https://www.chicagocopa.org/case/2018-1090602/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/03/1090602-Final-Redaction.pdf
2017-1084632,07/12/2016 2:59 pm,07,03/29/2017,,02/15/2019,03/12/2019,https://www.chicagocopa.org/case/2017-1084632/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/03/1084632-redacted-by-TP.pdf
2016-1082565,09/07/2016 3:00 am,11,10/09/2016,,02/13/2019,03/12/2019,https://www.chicagocopa.org/case/2016-1082565/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/03/1082565-Final-Redacted-by-DV.pdf
2016-1080622,05/22/2016 2:30 am,15,05/22/2016,,02/13/2019,03/12/2019,https://www.chicagocopa.org/case/2016-1080622/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/03/1080622-redacted-by-TP.pdf
2013-1063293,07/04/2013 1:42 pm,02,07/04/2013,,01/30/2015,07/18/2016,https://www.chicagocopa.org/case/2013-1063293/,Available,https://www.chicagocopa.org/wp-content/uploads/2016/07/L1063293U13-26.pdf
2018-1091777,11/20/2018 10:25 am,18,11/20/2018,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1091777/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-SRI-1091777-Redacted-by-DV.pdf
2018-1091525,10/24/2018 5:22 pm,10,10/25/2018,,01/16/2019,02/25/2019,https://www.chicagocopa.org/case/2018-1091525/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/SRI-1091525-Final-Redacted-by-DV-II.pdf
2018-1091399,10/16/2018 3:20 pm,08,10/16/2018,,01/29/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1091399/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/SRI-1091399-Final-Redaction.pdf
2018-1091372,10/10/2018 4:30 pm,25,10/15/2018,,01/17/2019,02/25/2019,https://www.chicagocopa.org/case/2018-1091372/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1091372-redacted.pdf
2018-1090934,09/04/2018 9:58 am,12,09/05/2018,,01/17/2019,02/25/2019,https://www.chicagocopa.org/case/2018-1090934/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1090934.SRI_.final_Redacted.pdf
2018-1090818,08/27/2018 5:51 pm,11,08/27/2018,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1090818/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-Redaction-1090818_.pdf
2018-1089732,04/12/2018 1:41 pm,01,06/04/2018,,01/29/2019,02/25/2019,https://www.chicagocopa.org/case/2018-1089732/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/Log-1089732_Redacted.pdf
2018-1089060,04/10/2018 9:15 am,Other,04/11/2018,,01/29/2019,02/25/2019,https://www.chicagocopa.org/case/2018-1089060/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1089060-redacted-by-TP.pdf
2018-1088431,02/08/2018 11:30 am,11,02/09/2018,,01/31/2019,02/25/2019,https://www.chicagocopa.org/case/2018-1088431/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/SRI-1088431-Final-Redaction.pdf
2018-1088062,12/16/2017 7:50 pm,08,01/08/2018,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1088062/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1088062-redacted-by-TP.pdf
2018-1088038,01/07/2018 12:25 pm,04,01/07/2018,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2018-1088038/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1088038-redacted-by-TP.pdf
2017-1087762,12/07/2017 12:20 pm,14,12/07/2017,,01/17/2019,02/25/2019,https://www.chicagocopa.org/case/2017-1087762/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2017-1086287,08/13/2017 12:52 pm,03,08/14/2017,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2017-1086287/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1086287-FINAL-Redacted-by-DV.pdf
2017-1086150,08/01/2017 10:50 pm,,08/02/2017,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2017-1086150/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-Redaction-Log-1086150.pdf
2017-1085778,06/01/2017 9:00 am,20,07/03/2017,,01/29/2019,02/25/2019,https://www.chicagocopa.org/case/2017-1085778/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1085778-Final-Redaction.pdf
2017-1084597,11/21/2016 8:10 pm,16,03/27/2017,,01/29/2019,02/25/2019,https://www.chicagocopa.org/case/2017-1084597/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1084597-Final-Redaction.pdf
2016-1080100,04/07/2016 11:30 pm,04,04/14/2016,,01/31/2019,02/25/2019,https://www.chicagocopa.org/case/2016-1080100/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1080100-redacted-by-TP.pdf
2016-1079909,03/29/2016 9:15 pm,6,04/01/2016,,01/31/2019,02/25/2019,https://www.chicagocopa.org/case/2016-1079909/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/Log-No.-1079909_REDACTED.pdf
2016-1079888,03/13/2016 2:17 pm,9,03/31/2016,,01/31/2019,02/25/2019,https://www.chicagocopa.org/case/2016-1079888/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1079888-001-Redacted-by-DV.pdf
2016-1079003,01/25/2016 4:39 pm,7,01/25/2016,,01/31/2019,08/28/2019,https://www.chicagocopa.org/case/2016-1079003/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1079003-redacted-by-TP.pdf
2015-1078263,12/01/2015 8:30 am,22,12/01/2015,,11/23/2019,03/04/2020,https://www.chicagocopa.org/case/2015-1078263/,Available,https://www.chicagocopa.org/wp-content/uploads/2020/03/1078263-Redacted-by-TP.pdf
2015-1077883,05/01/2014 7:30 pm,9,11/02/2015,,01/31/2019,02/25/2019,https://www.chicagocopa.org/case/2015-1077883/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/01/1077883-Final-Redaction.pdf
2015-1074037,03/04/2015 5:49 pm,11,03/05/2015,,01/31/2019,08/29/2019,https://www.chicagocopa.org/case/2015-1074037/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Log-1074037-AK_Redacted.pdf
2014-1071936,10/09/2014 3:30 pm,14,10/09/2014,,01/29/2019,02/25/2019,https://www.chicagocopa.org/case/2014-1071936/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/Log-No.-1071936_REDACTED.pdf
2014-1071504,09/12/2014 2:20 pm,7,09/12/2014,,01/31/2019,08/28/2019,https://www.chicagocopa.org/case/2014-1071504/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1071504-Final-Redaction.pdf
2018-1090797,08/17/2018 3:55 am,16,08/27/2018,,01/09/2019,02/06/2019,https://www.chicagocopa.org/case/2018-1090797/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1090797-redacted-by-TP.pdf
2018-1090658,08/16/2018 2:15 am,4,08/16/2018,,01/06/2019,02/06/2019,https://www.chicagocopa.org/case/2018-1090658/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/1090658-Redacted-by-DV.pdf
2018-1090173,07/11/2018 9:18 am,19,07/11/2018,,01/10/2019,08/28/2019,https://www.chicagocopa.org/case/2018-1090173/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Final-Redaction-1090173-.pdf
2018-1089802,06/07/2018 6:30 pm,15,06/08/2018,,01/09/2019,02/06/2019,https://www.chicagocopa.org/case/2018-1089802/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/02/Log-1089802-FINAL-Redacted-Revised-1-22-19.pdf
2018-1089592,05/10/2018 4:30 pm,10,05/24/2018,,01/06/2019,02/06/2019,https://www.chicagocopa.org/case/2018-1089592/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1089592-redacted-by-TP.pdf
2018-1088896,03/26/2018 4:45 pm,16,03/26/2018,,01/10/2019,08/28/2019,https://www.chicagocopa.org/case/2018-1088896/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/Log-1088896-SRI-Redacted-by-DV.pdf
2015-1076645,08/11/2015 11:46 pm,22,08/12/2015,,01/10/2019,08/28/2019,https://www.chicagocopa.org/case/2015-1076645/,Available,https://www.chicagocopa.org/wp-content/uploads/2019/08/1076645-Final-redaction.pdf
2019-0005097,09/20/2019 9:15 pm,22,01/30/2020,,02/10/2023,03/30/2023,https://www.chicagocopa.org/case/2019-0005097/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0005097_FSR.pdf
2020-0003902,08/05/2020 9:50 pm,6,08/19/2020,,02/14/2023,03/30/2023,https://www.chicagocopa.org/case/2020-0003902/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2020-0003902_FSR.pdf
2019-0001866,05/28/2019 7:45 pm,15,05/28/2019,,02/24/2023,03/30/2023,https://www.chicagocopa.org/case/2019-0001866/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0001866_FSR.pdf
2019-0002325,06/21/2019 12:00 pm,2,06/24/2019,,02/24/2023,03/30/2023,https://www.chicagocopa.org/case/2019-0002325/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0002325_FSR.pdf
2019-0002909,07/28/2019 8:00 pm,19,07/30/2019,,02/24/2023,03/30/2023,https://www.chicagocopa.org/case/2019-0002909/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0002909_FSR.pdf
2018-1088074,10/01/2017 1:51 pm,8,01/09/2018,,12/31/2020,03/30/2023,https://www.chicagocopa.org/case/2018-1088074/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/1088074_FSR.pdf
2014-1068338,03/31/2014 4:00 am,15,04/01/2014,,06/28/2021,03/30/2023,https://www.chicagocopa.org/case/2014-1068338/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/1068338_FSR.pdf
2019-0003780,08/10/2019 11:55 pm,10,09/19/2019,,05/28/2021,11/16/2021,https://www.chicagocopa.org/case/2019-0003780/,Available,https://www.chicagocopa.org/wp-content/uploads/2021/11/2019-3780.pdf
2019-0002379,06/22/2019 10:04 pm,3,06/27/2019,,06/29/2021,03/23/2023,https://www.chicagocopa.org/case/2019-0002379/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0002379_FSR.pdf
2021-0001709,05/03/2021 1:30 pm,7,05/05/2021,,07/28/2021,03/23/2023,https://www.chicagocopa.org/case/2021-0001709/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2021-0001709_FSR.pdf
2019-0004773,11/08/2019 12:27 pm,4,11/22/2019,,06/21/2021,03/23/2023,https://www.chicagocopa.org/case/2019-0004773/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0004773_FSR.pdf
2019-0003325,08/18/2019 1:10 pm,6,08/19/2019,,06/28/2021,03/23/2023,https://www.chicagocopa.org/case/2019-0003325/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0003325_FSR.pdf
2021-0001645,04/30/2021 8:40 pm,22,04/30/2021,,07/28/2021,03/23/2023,https://www.chicagocopa.org/case/2021-0001645/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2021-0001645_FSR.pdf
2019-0004415,10/29/2019 6:10 pm,10,10/30/2019,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2019-0004415/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0004415_FSR.pdf
2020-0002142,05/31/2020 7:00 pm,2,06/01/2020,,04/29/2022,03/16/2023,https://www.chicagocopa.org/case/2020-0002142/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2020-0002142-2020-0002202-2020-0002206_FSR.pdf
2020-0002892,06/24/2020 8:35 pm,1,06/25/2020,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2020-0002892/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2020-0002892_FSR.pdf
2020-0001452,03/29/2020 7:47 pm,8,03/29/2020,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2020-0001452/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2020-0001452_FSR.pdf
2020-0000989,02/28/2020 3:30 pm,10,02/28/2020,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2020-0000989/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2020-0000989_FSR.pdf
2020-0001325,02/27/2020 8:20 pm,9,03/20/2020,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2020-0001325/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2020-0001325_FSR.pdf
2021-0001284,04/04/2021 7:56 pm,6,04/06/2021,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2021-0001284/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2021-0001284_FSR.pdf
2018-1091820,11/24/2018 6:00 pm,7,11/26/2018,,12/14/2022,03/16/2023,https://www.chicagocopa.org/case/2018-1091820/,Available,https://www.chicagocopa.org/investigations/how-to-read-a-case-summary-report/
2018-1091395,10/01/2017 7:25 pm,25,10/16/2018,,12/14/2022,03/16/2023,https://www.chicagocopa.org/case/2018-1091395/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/1091395-FSR.pdf
2019-0000368,03/08/2019 11:40 pm,16,03/09/2019,,08/17/2021,03/16/2023,https://www.chicagocopa.org/case/2019-0000368/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0000368_FSR.pdf
2017-1087544,11/16/2017 6:00 pm,22,11/16/2017,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2017-1087544/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/1087544_FSR.pdf
2019-0003615,08/25/2019 12:15 pm,2,09/07/2019,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2019-0003615/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0003615_FSR.pdf
2019-0003447,08/24/2019 3:57 am,1,08/26/2019,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2019-0003447/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0003447_FSR.pdf
2019-0002204,06/16/2019 7:47 pm,6,06/17/2019,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2019-0002204/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0002204_FSR.pdf
2019-0001160,05/04/2019 5:32 pm,7,05/06/2019,,08/31/2021,03/16/2023,https://www.chicagocopa.org/case/2019-0001160/,Available,https://www.chicagocopa.org/wp-content/uploads/2023/03/2019-0001160_FSR.pdf
